Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

01:04:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:21 PM  all    0.38    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.12
01:04:21 PM    0    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
01:04:21 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:21 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:21 PM    3    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:04:21 PM    4    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
01:04:21 PM    5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:04:21 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:21 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:04:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:22 PM  all    0.13    0.00    0.25    0.13    0.00    0.00    0.00    0.00    0.00   99.50
01:04:22 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:22 PM    1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
01:04:22 PM    2    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:04:22 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:22 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:22 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:22 PM    6    0.00    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:04:22 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

01:04:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:23 PM  all    0.00    0.00    0.12    0.00    0.00    0.00    0.00    0.00    0.00   99.88
01:04:23 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:23 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:23 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:23 PM    3    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
01:04:23 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:23 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:23 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:04:23 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:04:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:24 PM  all    7.59    0.00    7.83    0.00    0.00    1.84    0.00    0.00    0.00   82.74
01:04:24 PM    0    5.88    0.00    8.82    0.00    0.00    1.96    0.00    0.00    0.00   83.33
01:04:24 PM    1    8.74    0.00    7.77    0.00    0.00    1.94    0.00    0.00    0.00   81.55
01:04:24 PM    2    9.43    0.00    8.49    0.00    0.00    1.89    0.00    0.00    0.00   80.19
01:04:24 PM    3    8.65    0.00    7.69    0.00    0.00    2.88    0.00    0.00    0.00   80.77
01:04:24 PM    4   11.88    0.00    6.93    0.00    0.00    1.98    0.00    0.00    0.00   79.21
01:04:24 PM    5    4.95    0.00    7.92    0.00    0.00    0.99    0.00    0.00    0.00   86.14
01:04:24 PM    6    6.80    0.00    7.77    0.00    0.00    2.91    0.00    0.00    0.00   82.52
01:04:24 PM    7    4.12    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   88.66

01:04:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:25 PM  all    7.21    0.00    9.08    0.00    0.00    1.12    0.00    0.00    0.00   82.59
01:04:25 PM    0    7.69    0.00   11.54    0.00    0.00    1.92    0.00    0.00    0.00   78.85
01:04:25 PM    1    7.77    0.00   11.65    0.00    0.00    0.97    0.00    0.00    0.00   79.61
01:04:25 PM    2    9.71    0.00    9.71    0.00    0.00    0.97    0.00    0.00    0.00   79.61
01:04:25 PM    3    7.22    0.00    6.19    0.00    0.00    2.06    0.00    0.00    0.00   84.54
01:04:25 PM    4    8.08    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   84.85
01:04:25 PM    5    5.00    0.00    9.00    0.00    0.00    2.00    0.00    0.00    0.00   84.00
01:04:25 PM    6    5.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
01:04:25 PM    7    7.14    0.00    7.14    0.00    0.00    1.02    0.00    0.00    0.00   84.69

01:04:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:26 PM  all    8.02    0.00    9.40    0.00    0.00    0.88    0.00    0.00    0.00   81.70
01:04:26 PM    0    4.17    0.00    7.29    0.00    0.00    1.04    0.00    0.00    0.00   87.50
01:04:26 PM    1    5.15    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   86.60
01:04:26 PM    2    6.06    0.00    7.07    0.00    0.00    1.01    0.00    0.00    0.00   85.86
01:04:26 PM    3    3.12    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   86.46
01:04:26 PM    4    8.91    0.00   10.89    0.00    0.00    1.98    0.00    0.00    0.00   78.22
01:04:26 PM    5   12.62    0.00    9.71    0.00    0.00    0.00    0.00    0.00    0.00   77.67
01:04:26 PM    6   12.62    0.00    9.71    0.00    0.00    0.97    0.00    0.00    0.00   76.70
01:04:26 PM    7   10.68    0.00   11.65    0.00    0.00    1.94    0.00    0.00    0.00   75.73

01:04:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:27 PM  all    7.33    0.00    8.34    0.00    0.00    2.02    0.00    0.00    0.00   82.30
01:04:27 PM    0    6.12    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   85.71
01:04:27 PM    1    7.92    0.00    7.92    0.00    0.00    2.97    0.00    0.00    0.00   81.19
01:04:27 PM    2    7.14    0.00    6.12    0.00    0.00    3.06    0.00    0.00    0.00   83.67
01:04:27 PM    3    5.21    0.00    8.33    0.00    0.00    1.04    0.00    0.00    0.00   85.42
01:04:27 PM    4    6.93    0.00   10.89    0.00    0.00    1.98    0.00    0.00    0.00   80.20
01:04:27 PM    5   10.78    0.00    7.84    0.00    0.00    0.98    0.00    0.00    0.00   80.39
01:04:27 PM    6    6.12    0.00   10.20    0.00    0.00    3.06    0.00    0.00    0.00   80.61
01:04:27 PM    7    8.25    0.00    9.28    0.00    0.00    1.03    0.00    0.00    0.00   81.44

01:04:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:28 PM  all    4.86    0.00    4.32    0.00    0.00    0.40    0.00    0.00    0.00   90.42
01:04:28 PM    0    7.37    0.00    4.21    0.00    0.00    1.05    0.00    0.00    0.00   87.37
01:04:28 PM    1    6.45    0.00    2.15    0.00    0.00    1.08    0.00    0.00    0.00   90.32
01:04:28 PM    2    2.22    0.00    2.22    0.00    0.00    0.00    0.00    0.00    0.00   95.56
01:04:28 PM    3    3.33    0.00    4.44    0.00    0.00    0.00    0.00    0.00    0.00   92.22
01:04:28 PM    4    2.15    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   90.32
01:04:28 PM    5    5.43    0.00    4.35    0.00    0.00    1.09    0.00    0.00    0.00   89.13
01:04:28 PM    6    4.35    0.00    4.35    0.00    0.00    0.00    0.00    0.00    0.00   91.30
01:04:28 PM    7    7.29    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   87.50

01:04:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:29 PM  all    7.29    0.00    8.59    0.00    0.00    2.08    0.00    0.00    0.00   82.03
01:04:29 PM    0   11.22    0.00    7.14    0.00    0.00    1.02    0.00    0.00    0.00   80.61
01:04:29 PM    1    6.00    0.00   13.00    0.00    0.00    3.00    0.00    0.00    0.00   78.00
01:04:29 PM    2    5.32    0.00   10.64    0.00    0.00    3.19    0.00    0.00    0.00   80.85
01:04:29 PM    3    9.47    0.00    5.26    0.00    0.00    2.11    0.00    0.00    0.00   83.16
01:04:29 PM    4    5.15    0.00    8.25    0.00    0.00    3.09    0.00    0.00    0.00   83.51
01:04:29 PM    5    5.38    0.00    7.53    0.00    0.00    2.15    0.00    0.00    0.00   84.95
01:04:29 PM    6    5.26    0.00   10.53    0.00    0.00    1.05    0.00    0.00    0.00   83.16
01:04:29 PM    7   10.42    0.00    6.25    0.00    0.00    1.04    0.00    0.00    0.00   82.29

01:04:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:30 PM  all    4.38    0.00    4.52    0.55    0.00    0.41    0.00    0.00    0.00   90.14
01:04:30 PM    0    6.32    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   88.42
01:04:30 PM    1    3.30    0.00    4.40    0.00    0.00    1.10    0.00    0.00    0.00   91.21
01:04:30 PM    2    4.35    0.00    4.35    0.00    0.00    0.00    0.00    0.00    0.00   91.30
01:04:30 PM    3    4.44    0.00    5.56    0.00    0.00    0.00    0.00    0.00    0.00   90.00
01:04:30 PM    4    4.40    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00   90.11
01:04:30 PM    5    5.49    0.00    4.40    2.20    0.00    0.00    0.00    0.00    0.00   87.91
